id,linkedin_id,company,platform,job_id,platform_link
19,4188464730,salesforce,workday,Senior-Machine-Learning-Engineer--AI-Research_JR286611-2,https://salesforce.wd12.myworkdayjobs.com/Slack/job/California---Palo-Alto/Senior-Machine-Learning-Engineer--AI-Research_JR286611-2
20,4188470159,salesforce,workday,Senior-Machine-Learning-Engineer--AI-Research_JR286611-2,https://salesforce.wd12.myworkdayjobs.com/Slack/job/California---Palo-Alto/Senior-Machine-Learning-Engineer--AI-Research_JR286611-2
21,4164174405,invisibletech,greenhouse,4538768101,https://job-boards.eu.greenhouse.io/invisibletech/jobs/4538768101
22,4082815076,,,,https://lifeattiktok.com/search/7236829563632257337
23,4076506128,,,,https://lifeattiktok.com/search/7427265346920302885
24,4076504902,,,,https://lifeattiktok.com/search/7177066013757638970
25,4121587796,,,,https://careers.wbd.com/global/en/job/WAMEGLOBALR000088369EXTERNALENGLOBAL/Staff-Machine-Learning-Engineer
26,4122325478,,,,https://www.pinterestcareers.com/jobs/6121464/sr-machine-learning-engineer-core-engineering/
27,4121963766,,,,https://www.pinterestcareers.com/jobs/6121464/sr-machine-learning-engineer-core-engineering/
28,4184556460,,,,https://careers.adobe.com/us/en/job/ADOBUSR154290EXTERNALENUS/Senior-Machine-Learning-Engineer
29,4184510543,,,,https://careers.adobe.com/us/en/job/ADOBUSR151807EXTERNALENUS/Senior-Machine-Learning-Engineer
30,4058676122,affirm,greenhouse,6240740003,https://job-boards.greenhouse.io/affirm/jobs/6240740003
31,4058673432,affirm,greenhouse,6240740003,https://job-boards.greenhouse.io/affirm/jobs/6240740003
32,4184574877,,,,https://lifeattiktok.com/search/7418053766749161737
33,4184513142,,,,https://careers.adobe.com/us/en/job/ADOBUSR151160EXTERNALENUS/Senior-Machine-Learning-Engineer
34,4076507493,,,,https://lifeattiktok.com/search/7374538073428478259
35,4119367256,,,,https://lifeattiktok.com/search/7395342424002316595
36,4184902824,,,,https://lifeattiktok.com/search/7325690713169365286
37,4076511159,,,,https://lifeattiktok.com/search/7395687482177685786
38,4122976963,,,,https://jobs.intuit.com/job/-/-/27595/67584489104
39,4076510094,,,,https://lifeattiktok.com/search/7262600447432821048
40,4064939782,,,,https://block.xyz/careers/jobs/4256152008
41,4153872436,,,,https://careers.mastercard.com/us/en/job/MASRUSR232255EXTERNALENUS/Principal-Azure-Cloud-AI-Engineer
42,4076505551,,,,https://lifeattiktok.com/search/7395666677595457842
43,4076504222,,,,https://lifeattiktok.com/search/7380126872065657125
44,4022499957,nvidia,workday,Senior-High-Performance-LLM-Training-Engineer_JR1987553,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-High-Performance-LLM-Training-Engineer_JR1987553
45,4151546833,AIFund,lever,9f27f5ff-7c4b-4eff-9a04-2d9d323e13af,https://jobs.lever.co/AIFund/9f27f5ff-7c4b-4eff-9a04-2d9d323e13af
46,4153870585,,,,https://careers.mastercard.com/us/en/job/MASRUSR232199EXTERNALENUS/Gen-AI-Platform-Lead-Software-Engineer
47,4153872444,,,,https://careers.mastercard.com/us/en/job/MASRUSR232192EXTERNALENUS/Gen-AI-Platform-Principal-Software-Engineer
48,4153866973,,,,https://careers.mastercard.com/us/en/job/MASRUSR232199EXTERNALENUS/Gen-AI-Platform-Lead-Software-Engineer
49,4188963334,,,,https://careers-dminc.icims.com/jobs/27832/ai-ml-engineer%252c-sme/job
50,4185935578,,,,https://login.ibm.com/authsvc/mtfim/sps/authsvc
51,4078784683,,,,https://joinbytedance.com/search/7377907942987122970
52,4153866953,,,,https://careers.mastercard.com/us/en/job/MASRUSR232192EXTERNALENUS/Gen-AI-Platform-Principal-Software-Engineer
53,4118398693,nvidia,workday,Gen-AI-Product-Evangelist-Engineer--Retail_JR1993613-1,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Gen-AI-Product-Evangelist-Engineer--Retail_JR1993613-1
54,4167847250,,,,https://careers.bcg.com/global/en/job/BCG1US51594EXTERNALENGLOBAL/Global-AI-Engineer-Manager
55,4184920446,,,,https://www.dice.com/job-detail/0c257824-798e-4381-9b18-122a66bb53c4
56,4184543700,,,,https://ats.rippling.com/commandlink/jobs/106a1b2d-01cf-4b30-a80d-413aaf064fdd
57,4183956383,,,,https://www.dice.com/job-detail/30ea296b-dce0-46a8-9e67-594f634b743d
58,4185961854,,,,https://www.dice.com/job-detail/3862bfad-f0d4-42b0-b46b-9df5fb53c947
59,4188965145,,,,https://www2.jobdiva.com/portal/
60,4167844884,,,,https://careers.bcg.com/global/en/job/BCG1US51475EXTERNALENGLOBAL/Global-IT-AI-Engineer-Director-Chapter-Lead
61,4184505340,,,,https://www.dice.com/job-detail/1b647d9c-9659-441c-9a48-5e76900e6e44
62,4184883647,,,,https://nttdata.eightfold.ai/careers
63,4124782621,,,,https://recruiting.paylocity.com/Recruiting/Jobs/Details/2971199
64,4076506506,,,,https://lifeattiktok.com/search/7403166967823075594
65,4186537618,,,,https://careers-mtsi.icims.com/jobs/10183/job
66,4186540440,chalkinc,greenhouse,4114234005,https://job-boards.greenhouse.io/chalkinc/jobs/4114234005
67,4188971211,,,,https://careers.airbnb.com/positions/6725100/
68,4185959593,,,,https://www1.jobdiva.com/portal/
69,4184512269,,,,https://jobs.apploi.com/view/591908
70,4183965726,,,,https://jobs.apploi.com/view/1045782
71,4183963996,,,,https://jobs.apploi.com/view/1045916
72,4186250325,,,,https://lensa.com/cgw/79040a3d4769415f88aedd8a011f7b50tjo1
73,4188248295,,,,https://careers.intuitive.com/en/jobs/744000048607754/JOB200670/machine-learning-engineer/
74,4184506864,,,,https://careers.adobe.com/us/en/job/ADOBUSR148713EXTERNALENUS/2025-AI-ML-Intern-Machine-Learning-Engineer
75,4183980464,,,,https://jobs.siemens-energy.com/en_US/Jobs/FolderDetail
76,4142272496,priceline,workday,Machine-Learning-Engineer_R5040,https://priceline.wd1.myworkdayjobs.com/Priceline/job/New-York/Machine-Learning-Engineer_R5040
77,4186250366,,,,https://lensa.com/cgw/206b70cce6ed49bf8b305dd2161a018etjo1
78,4184556467,,,,https://careers.adobe.com/us/en/job/ADOBUSR154278EXTERNALENUS/Machine-Learning-Engineer-4
79,4188464093,,,,https://jobs.ecolab.com/global/en/job/EIYEIEUSR00252778EXTERNALENGLOBAL/Computer-Vision-AI-Engineer
80,4103420218,,,,https://jobs.ashbyhq.com/biorender/7d92d920-6a0c-4a53-b2a0-eb926f5de4a1
81,4188247566,humanagency,greenhouse,6513574003,https://job-boards.greenhouse.io/humanagency/jobs/6513574003
82,4184905459,,,,https://lifeattiktok.com/search/7361950181015472434
83,4184585325,,,,https://careers.adobe.com/us/en/job/ADOBUSR154342EXTERNALENUS/Dir-Machine-Learning-Eng
84,4184921439,,,,https://www.dice.com/job-detail/76544eeb-0660-4eb7-b35f-e28fdb2ad548
85,4188411832,scaleai,greenhouse,4541596005,https://job-boards.greenhouse.io/scaleai/jobs/4541596005
86,4188248576,humanagency,greenhouse,6512649003,https://job-boards.greenhouse.io/humanagency/jobs/6512649003
87,4166309334,,,,https://lifeattiktok.com/search/7475478514561960200
88,4183972030,,,,https://careers.adobe.com/us/en/job/ADOBUSR154337EXTERNALENUS/Sr-Machine-Learning-Engineer
89,4184917846,,,,https://www.dice.com/job-detail/a2d0f5e2-f9dc-483d-b555-cfe8cfe35156
90,4168095934,,,,https://www.digitalocean.com/careers/position/apply
91,4188414481,scaleai,greenhouse,4541596005,https://job-boards.greenhouse.io/scaleai/jobs/4541596005
92,4076511176,,,,https://lifeattiktok.com/search/7410838620825913638
93,4188247565,humanagency,greenhouse,6512653003,https://job-boards.greenhouse.io/humanagency/jobs/6512653003
94,4188415365,scaleai,greenhouse,4541596005,https://job-boards.greenhouse.io/scaleai/jobs/4541596005
95,4165252039,,,,https://lifeattiktok.com/search/7473328589401606408
96,4188480328,hp,workday,Specialist-Software-Engineer_3146063-1,https://hp.wd5.myworkdayjobs.com/ExternalCareerSite/job/Boise-Idaho-United-States-of-America/Specialist-Software-Engineer_3146063-1
97,4186245712,,,,https://lensa.com/cgw/25cc1afe3f11407aaf5dba5737702b22tjo1
98,4128317484,,,,https://secunetics.bamboohr.com/careers/63
99,4168097757,,,,https://www.digitalocean.com/careers/position/apply
100,4184921453,,,,https://www.dice.com/job-detail/521da916-03e7-4abe-af33-def67a35e4c0
101,4082182565,,,,https://lifeattiktok.com/search/7332717751313926437
102,4076508733,,,,https://lifeattiktok.com/search/7314749080122460457
103,4168099737,,,,https://www.digitalocean.com/careers/position/apply
104,4188481233,hp,workday,Principal-Software-Engineer_3146061-1,https://hp.wd5.myworkdayjobs.com/ExternalCareerSite/job/Boise-Idaho-United-States-of-America/Principal-Software-Engineer_3146061-1
105,4186244691,,,,https://lensa.com/cgw/a071a5074c8948aaa2dae2568d39d1f5tjo1
106,4184502708,,,,https://www.dice.com/job-detail/a01eaeb2-dabf-47b2-984e-804ae5a03e01
107,4164919103,,,,https://lifeattiktok.com/search/7473331194626492680
108,4073316561,,,,https://careers.adobe.com/us/en/job/ADOBUSR151160EXTERNALENUS/Senior-Machine-Learning-Engineer
109,4188484036,hp,workday,Principal-Software-Engineer_3146061-1,https://hp.wd5.myworkdayjobs.com/ExternalCareerSite/job/Boise-Idaho-United-States-of-America/Principal-Software-Engineer_3146061-1
110,4188753739,nvidia,workday,Senior-Software-Engineer--AI-Resiliency_JR1995959,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Senior-Software-Engineer--AI-Resiliency_JR1995959
111,4184916876,,,,https://www.dice.com/job-detail/f78dc521-0f63-4690-aaaa-9b4ce17563d4
112,4188769920,,,,https://careers.teksystems.com/us/en/job/JP-005146273/AI-ML-Pipeline-Engineer
113,4184905624,,,,https://lifeattiktok.com/search/7209038055436486971
114,4184502694,,,,https://www.dice.com/job-detail/46215c39-8de1-4c19-b6b0-3b99d691de9a
115,4188478520,hp,workday,Principal-Software-Engineer_3146061-1,https://hp.wd5.myworkdayjobs.com/ExternalCareerSite/job/Boise-Idaho-United-States-of-America/Principal-Software-Engineer_3146061-1
116,4186243768,,,,https://lensa.com/cgw/3ef00dfa27bc4c379e6a4c0f15c198a5tjo1
117,4188757401,nvidia,workday,Senior-Compiler-Engineer---Deep-Learning_JR1995954,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Redmond/Senior-Compiler-Engineer---Deep-Learning_JR1995954
118,4188755441,nvidia,workday,Senior-Compiler-Engineer---Deep-Learning_JR1995954,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Redmond/Senior-Compiler-Engineer---Deep-Learning_JR1995954
119,4186272319,,,,https://jobs.ashbyhq.com/agi-inc/442fee6d-2c44-4a2d-9daa-d209a22a14d5/application
120,4186244846,,,,https://lensa.com/cgw/ad25c06132814ba08e349620fba85adbtjo1
121,4184505498,,,,https://careers.withwaymo.com/jobs/senior-software-engineer-sensor-simulation-mountain-view-california-united-states-new-york-city-new-york
122,4076508827,,,,https://lifeattiktok.com/search/7410837639753337138
123,4188482096,hp,workday,Expert-Software-Engineer_3146065-1,https://hp.wd5.myworkdayjobs.com/ExternalCareerSite/job/Boise-Idaho-United-States-of-America/Expert-Software-Engineer_3146065-1
124,4188756396,nvidia,workday,Senior-Compiler-Engineer---Deep-Learning_JR1995954,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Redmond/Senior-Compiler-Engineer---Deep-Learning_JR1995954
125,4184921489,,,,https://www.dice.com/job-detail/3e9fc41d-c2e1-40af-83d4-32c5877d2d74
126,4184528293,,,,https://careers.roblox.com/jobs/6683296
127,4186243886,,,,https://lensa.com/cgw/5f2e4b49da18440cb2db9cf7d2e93729tjo1
128,4188758109,nvidia,workday,Senior-Compiler-Engineer---Deep-Learning_JR1995954,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Redmond/Senior-Compiler-Engineer---Deep-Learning_JR1995954
129,4184504610,,,,https://www.dice.com/job-detail/9f0b1324-d338-4ecb-8bef-d99026850105
130,4188253524,,,,https://www.adzuna.com/details/5098675114
131,4183991692,,,,https://www.google.com/about/careers/applications/jobs/results/87868259344229062-lead-staff-software-engineer/
132,4076503860,,,,https://lifeattiktok.com/search/7269820284705524023
133,4188758113,nvidia,workday,Senior-Compiler-Engineer---Deep-Learning_JR1995954,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-WA-Redmond/Senior-Compiler-Engineer---Deep-Learning_JR1995954
134,4184920361,,,,https://www.dice.com/job-detail/d51cbf28-b81e-422b-9989-e378f668c62c
135,4183990691,,,,https://www.google.com/about/careers/applications/jobs/results/87868259344229062-lead-staff-software-engineer/
136,4076503897,,,,https://lifeattiktok.com/search/7218688020197886269
137,4183991691,,,,https://www.google.com/about/careers/applications/jobs/results/87868259344229062-lead-staff-software-engineer/
138,4184917709,,,,https://www.dice.com/job-detail/2e1764a6-8fdd-467f-9af0-fc76cdaebf4a
139,4076507793,,,,https://lifeattiktok.com/search/7269825392515893564
140,4184506061,,,,https://www.dice.com/job-detail/2a003c14-fa9a-4686-894e-7d403bdadf2d
141,4076503995,,,,https://lifeattiktok.com/search/7138162578354866439
142,4185960900,,,,https://www.dice.com/job-detail/5725abc9-fc90-4134-b21d-a4b112d42add
143,4076501903,,,,https://lifeattiktok.com/search/7426304928320964890
144,4117949114,,,,https://lifeattiktok.com/search/7456911330130987282
145,4076509741,,,,https://lifeattiktok.com/search/7389784303494580490
146,4076504748,,,,https://lifeattiktok.com/search/7262600447424678181
147,4184923053,,,,https://www.dice.com/job-detail/72fff800-de41-44e9-813d-4db3a12fa5f2
148,4184928469,srsdistribution,workday,GEN-AI-Intern_REQ38764,https://srsdistribution.wd1.myworkdayjobs.com/en-US/SRS/job/McKinney-Texas/GEN-AI-Intern_REQ38764
149,4184921320,,,,https://www.dice.com/job-detail/0be2cae6-156b-4d23-a14d-cb8ecc9e8527
150,4184501200,walmart,workday,Staff--Data-Scientist--MLE----Spark-Driver-Platform---Gen-AI_R-2123982,https://walmart.wd5.myworkdayjobs.com/WalmartExternal/job/Sunnyvale-CA/Staff--Data-Scientist--MLE----Spark-Driver-Platform---Gen-AI_R-2123982
